id,,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
53303650,,Amoblado y Equipado en excelente lugar de CABA,127727895,Jose,San Nicolas,-34.60412284,-58.37937166,Entire home/apt,9940,14,1
53305569,,VIVE PALERMO SOHO STUDIO,431555376,Claudia Patricia,Palermo,-34.58354,-58.42839,Entire home/apt,10708,1,34
53305612,,Palermo Soho/Large studio Plaza Armenia area ❤,757597,Andres,Palermo,-34.58709,-58.42302,Entire home/apt,9806,4,13
53306906,,CASA MARGARITA PALERMO HOLLYWOOD SOHO,431567623,Eugenio,Palermo,-34.57855988,-58.43017197,Entire home/apt,15531,2,29
53307922,,THAMES DOM,20583018,Emanuel,Palermo,-34.58299,-58.42186,Entire home/apt,7012,1,33
53309537,,Rincón Musical cerca del Congreso Nacional,290506856,Omar,Balvanera,-34.617058,-58.392906,Entire home/apt,3934,3,10
53310648,,Excelente y super departamento 2 Ambientes para 3,234799487,M&M Rent,Recoleta,-34.58888,-58.39768,Entire home/apt,9390,4,24
53310996,,Lovely apartment near SanTelmo neighbourhood !!!,431599905,Patricio Jose,Constitucion,-34.62484,-58.37806,Entire home/apt,6981,3,32
53311455,,"Edificio Antiguo, vitraux  increíbles. Ex Plus",61261211,Emma,Retiro,-34.59527,-58.38008,Entire home/apt,15602,10,5
53311752,,Luminoso e Increíble Studio en Belgrano,234799487,M&M Rent,Colegiales,-34.56702,-58.45105,Entire home/apt,8223,30,14
53311798,,Hermoso departamento en Balvanera!,205920092,Agustin,Balvanera,-34.60658,-58.3984,Entire home/apt,3934,3,25
53312605,,"Divino y cálido alojamiento entero, solo para vos.",431613514,Karina,Retiro,-34.59721,-58.37503,Entire home/apt,8000,2,43
53314805,,Great Loft in front of the park / enchanted Patio,5488681,Martha,Palermo,-34.58748,-58.42341,Entire home/apt,20708,3,13
53315641,,"Palermo Tower, Nuevo, Premium, Gym, Piscina, lujos",3464544,Jonathan_kremer,Palermo,-34.5786,-58.42938,Entire home/apt,11589,1,102
53315709,,Petite Maison II. Elegante monoambiente.,158465602,Roberto,Palermo,-34.58894,-58.4189,Entire home/apt,22778,2,1
53316211,,Deluxe apartamento. Grande y amenities,249520125,Natali,Palermo,-34.57845,-58.43927,Entire home/apt,20954,2,7
53333469,,Moderno depto en Saavedra para 2 con Cochera s/c,560338,Carlos,Saavedra,-34.5459,-58.48006,Entire home/apt,10569,2,45
53334066,,"Ample, Modern & Dreamy Duplex in Nuñez",210724486,Juan Ignacio,Nuñez,-34.55098,-58.45555,Entire home/apt,13017,4,14
53336011,,Apartamento antiguo porteño a nuevo patio hermoso,101594319,Anahi,Villa Crespo,-34.60385,-58.45691,Entire home/apt,8283,1,1
53337422,,71 - Soho & Tango - LGBTI+,124041145,Patricio,Palermo,-34.59373,-58.42886,Entire home/apt,11478,3,11
53339376,,Palermo Lux Boulevard,16000925,Kristoffer & Pablo,Palermo,-34.59065,-58.41199,Entire home/apt,13460,5,14
53341588,,Beautiful apartment in the heart of Recoleta,29007679,Inés,Recoleta,-34.59034,-58.39977,Entire home/apt,7241,7,18
53342002,,Stunning & Homey 1 BR APT in the Best of Palermo,678997,Mario,Palermo,-34.57983,-58.42953,Entire home/apt,9318,5,20
53343397,,Departamento en Caballito.,244004315,Maria Josefina,Caballito,-34.61898,-58.43846,Entire home/apt,5000,1,10
53352856,,Hermoso Departamento 3 Ambientes en Capital,275377953,Natalia,San Nicolas,-34.60504,-58.38778,Entire home/apt,10354,3,0
53353358,,Enjoy the City From This Palermo Soho Studio Apt,161902,Gustavo,Palermo,-34.583645,-58.427452,Entire home/apt,8321,3,36
53355532,,EXCELENTE DEPARTAMENTO EN PEDRO GOYENA CABALLITO,431991341,Monica,Caballito,-34.62899,-58.44906,Entire home/apt,8430,3,19
53357143,,Spacious and bright apartment in San Telmo.,310516859,Fernando,Barracas,-34.627975,-58.374813,Entire home/apt,5177,6,8
53357436,,Hermoso departamento en Retiro. Cerca de Todo,42201748,Martin,Retiro,-34.59667,-58.37542,Entire home/apt,9940,2,1
53359088,,PROMO Cozy Loft in the Best area of BA,19779450,Agustin,Retiro,-34.59115,-58.37891,Entire home/apt,5384,4,9
53363211,,Increíble departamento completo en Recoleta.,380187693,Santiago,Recoleta,-34.59536,-58.3918,Entire home/apt,20708,6,11
53364094,,🛎  Malba Museum 2 Bdr - 2 Bath Apt / WiFi / NetFlix / Washer :: Welcome2BA Team,2597734,Welcome2BA,Palermo,-34.57839,-58.40686,Entire home/apt,21596,3,45
53366243,,Blanca : 1 bedroom+balcony+ Views +Pool+Gym+Sauna,432072415,Andres,Recoleta,-34.59351,-58.40536,Entire home/apt,10283,4,4
53370920,,Room and private bathroom in Palermo´s House,422880297,Juan,Palermo,-34.575005,-58.437778,Private room,3727,1,79
53372498,,Moderno y muy luminoso departamento en Palermo,313560000,Nicolás,Palermo,-34.57676112,-58.42991104,Entire home/apt,8321,1,3
53373471,,Hermoso Monoambiente nuevo en el centro de Bs As,139878036,Pablo,San Nicolas,-34.60397,-58.37707,Entire home/apt,5295,3,65
53375207,,PERFECT 2 BDR APT IN BEST AREA PALERMO SOHO!!!,10966956,Vero Y Clara,Palermo,-34.58733,-58.42137,Entire home/apt,9569,5,34
53375300,,3 Amb+ Balcón en Recoleta-Palermo cerca de parques,132838002,Pablo,Recoleta,-34.58933,-58.40215,Entire home/apt,14495,28,2
53375863,,Departamento súper tranquilo con piscina,234816012,Daniela,Villa Luro,-34.63724,-58.49503,Entire home/apt,13000,3,0
53376258,,Hermoso y Cómodo Studio en Belgrano,234799487,M&M Rent,Colegiales,-34.56804,-58.45111,Entire home/apt,8047,30,6
53377745,,Lovely Studio in Belgrano - Live like a local,74885919,Be Local,Belgrano,-34.56065,-58.45166,Entire home/apt,7248,1,30
53378178,,ESPLENDIDO PISO EN ARROYO,31305400,Jose,Retiro,-34.59174,-58.379314,Entire home/apt,23814,3,2
53378502,,Confortable departamento a pasos del Obelisco 3B,143616244,Liliana,San Nicolas,-34.60521,-58.38302,Entire home/apt,13253,2,6
53379465,,Palermo chico! Blvd Cerviño. 2 rooms,26779869,Karina,Palermo,-34.57756,-58.41258,Entire home/apt,7608,2,10
53379544,,Palermo SOHO – Beautiful apartment,432179341,Ezequiel,Palermo,-34.59166,-58.42623,Entire home/apt,4993,90,3
53379776,,Palermo SOHO - Beautiful apartment with rooftop,432179341,Ezequiel,Palermo,-34.59365,-58.42829,Entire home/apt,4993,90,1
53379971,,"2BR Palermo Soho 24 hs Security, Pool & Gym 1fl",432196422,Fernando Y Mariela,Palermo,-34.58504,-58.42307,Entire home/apt,22080,2,33
53380548,,Cómodo departamento en pleno centro,305856397,Maria Elina,Balvanera,-34.60408,-58.4,Entire home/apt,5786,2,3
53380631,,Palermo / Villa Crespo French Style,432179341,Ezequiel,Palermo,-34.59005,-58.42988,Entire home/apt,4349,15,1
53382660,,Studio c/ pileta y gym frente al hospital italaino,44168030,Dana,Almagro,-34.60477,-58.4244,Entire home/apt,6212,2,20
53384466,,Modern Studio Palermo / Pool / Washer /100MB WiFi - Welcome2BA Team,2597734,Welcome2BA,Palermo,-34.58781,-58.42034,Entire home/apt,10164,3,37
53384803,,Amplio departamento con Cochera privada y Pileta,137667992,Valeria,Palermo,-34.58164,-58.43272,Entire home/apt,11242,2,37
53391726,,Luminoso y tranquilo departamento en Belgrano,134522678,Javier,Belgrano,-34.557343,-58.459072,Entire home/apt,8283,5,8
53392327,,Habitación con baño privado en Recoleta,98857729,Josefina,Recoleta,-34.58661,-58.39575,Private room,5201,1,1
53394189,,Amplio estudio en palermo,277726138,Lucas,Recoleta,-34.5940486,-58.4094872,Entire home/apt,6330,2,31
53396673,,HERMOSO LOFT DUPLEX EN EL CORAZÓN DE SAN TELMO,187631805,Lorena,San Telmo,-34.61739,-58.37375,Entire home/apt,7248,2,1
53397618,,Superior 1-Bedroom Las Cañitas Flat w/ Pools & Gym,260840744,Quartier Polo,Palermo,-34.57068,-58.4344586,Entire home/apt,33313,2,7
53398182,,1 Bdr Apt. in Concord Callao,11483615,Mariana,Recoleta,-34.59329,-58.39238,Entire home/apt,11441,30,1
53398498,,Lovely 1 bedroom unit in Palermo Hollywood,375202448,Matias,Palermo,-34.58405,-58.43188,Entire home/apt,14288,5,33
53399541,,Cozy 2 Bdr Apt. in Las Cañitas,11483615,Mariana,Palermo,-34.56857,-58.43276,Entire home/apt,12425,7,0
53403128,,Lovely studio apartment with Patio,1409800,Mariano,Palermo,-34.57849,-58.43259,Entire home/apt,10414,4,18
53403452,,Lovely Brand New 1 Bedroom Apartment in Palermo,1409800,Mariano,Palermo,-34.57927,-58.43183,Entire home/apt,19020,25,14
53409715,,"EL PATIO, ÚNICO en RECOLETA",46972596,Mauricio,Recoleta,-34.58783,-58.40692,Entire home/apt,6241,5,10
53412605,,Habitación privada en barrio tranquilo y accesible,103267049,ChuL,Villa Ortuzar,-34.58353,-58.47261,Private room,3698,1,22
53413151,,"Departamento en Recoleta, Monoambiente",275377953,Natalia,Recoleta,-34.58491317,-58.39985926,Entire home/apt,15889,1,1
53415386,,Departamento para vacaciones en Palermo Hollywood,15352816,Fernando,Palermo,-34.57421,-58.43515,Entire home/apt,20293,2,5
53415643,,"Loft close to everything, 24hs security and Pool!",97395696,Daniela,Recoleta,-34.59568,-58.40776,Entire home/apt,12482,2,41
53415906,,🍸Enjoy Palermo Hollywood - Dinning / Pool / Gym / Barbacue / WiFi :: Welcome2BA Team,216430388,Welcome2BA,Palermo,-34.57834,-58.42959,Entire home/apt,17653,3,36
53417571,,"Recoleta, super luminoso departamento con balcon",298874610,Pablo,Recoleta,-34.58805,-58.40288,Entire home/apt,6005,90,1
53418335,,Hermoso departamento tipo Apart Hotel 4 estrellas,432519371,Mariano,Caballito,-34.61943,-58.44455,Entire home/apt,9318,15,0
53418857,,Hermoso departamento en barrio residencial DYO.,429017369,Victoria,Belgrano,-34.5535,-58.43637,Entire home/apt,7248,3,11
53420200,,Departamento tipo casa en pleno Palermo Soho.,156325504,Virginia,Palermo,-34.59638,-58.42293,Entire home/apt,11064,3,0
53425199,,Cozzy Studio - Palermo Chico / Security 24hs-WIFI,161456138,Meet,Palermo,-34.58008,-58.41199,Entire home/apt,8136,1,11
53426163,,Modern 1-Bedroom in Las Cañitas with Pools & Gym,260840744,Quartier Polo,Palermo,-34.57068,-58.4344586,Entire home/apt,28529,2,23
53428192,,Departamento luminoso en la mejor zona de Bs As,185930208,Joche,Retiro,-34.59133,-58.38714,Entire home/apt,51769,2,0
53430097,,PETIT HOME GUISE,430955350,Sofia,Palermo,-34.59002,-58.41387,Entire home/apt,7691,1,77
53435516,,Habitación privada en casa compartida 4,17978862,Maria Del Carmen,Palermo,-34.58555,-58.43575,Private room,2485,7,13
53446881,,Amplio Studio con excelente ubicacion,425835972,Carlos Gustavo,Flores,-34.62352,-58.4602,Entire home/apt,5088,3,27
53457506,,Acogedor depto en Recoleta,106267256,Ines Victoria,Recoleta,-34.5913111,-58.4044087,Entire home/apt,7000,2,0
53458058,,"Diseño único tipo casa,  Palermo H. / Colegiales",199497621,Nicole,Colegiales,-34.57864,-58.44542,Entire home/apt,24849,3,14
53458211,,Espectacular departamento en Parque Chacabuco,126029237,Jorge,Parque Chacabuco,-34.62859,-58.42849,Entire home/apt,4763,4,16
53458597,,Monoambiente nuevo amplio Caminito/Bombonera,105759150,Verónica,Boca,-34.63903,-58.3645,Entire home/apt,10000,1,3
53459160,,Habitación muy luminosa en Palermo,224981186,Carla,Villa Crespo,-34.59504,-58.42963,Private room,4036,4,7
53461610,,Lovely one bedroom apt with balcony in Las Cañitas,441744544,Lautaro,Palermo,-34.56694,-58.43439,Entire home/apt,14414,3,21
53465342,,Un espacio cómodo y acogedor a metros de Agronomia,10715463,Cami,Villa Del Parque,-34.59848,-58.48513,Entire home/apt,5606,5,20
53470536,,Cálido y cómodo  departamento en Recoleta,432987511,Antonio,Recoleta,-34.59085,-58.39909,Entire home/apt,10728,5,12
53472120,,Hermoso Apartamento en Zona Obelisco,304525707,Caro,San Nicolas,-34.60444,-58.37742,Entire home/apt,5177,3,1
53472757,,Two Bedrooms Apt nearby the cementery @ Recoleta,9944323,Pablo,Recoleta,-34.58598,-58.40148,Entire home/apt,10996,3,36
53474855,,Departamento antiguo de época en Palermo Soho,17503069,Fabi,Palermo,-34.58652,-58.43262,Entire home/apt,7248,3,3
53476573,,Hermoso y cómodo alojamiento con patio en Nuñez,432909242,Silvia,Nuñez,-34.55315,-58.47189,Entire home/apt,5000,2,5
53477176,,"brand new loft, 55mts best location Belgrano CABA",155239050,Lara,Coghlan,-34.56474,-58.47055,Entire home/apt,11803,3,11
53478755,,Lux studio in Palermo with pool!,433051565,Ian,Palermo,-34.57566,-58.42171,Entire home/apt,8016,2,62
53478834,,Elsa´s place. Hermoso departamento en Recoleta.,96568767,Natalia,Recoleta,-34.58747,-58.38835,Entire home/apt,6479,4,30
53490703,,Amplio Dos Ambientes: Luminoso y Confortable!,35067450,Ignacio,Retiro,-34.59114,-58.37855,Entire home/apt,9171,2,18
53494102,,Recoleta Apartment Patio Bullrich,414528695,Manuel,Retiro,-34.59046,-58.38413,Entire home/apt,8550,2,61
53495589,,Studio ubicado en el corazón de Recoleta,417836635,Josefina,Retiro,-34.58882,-58.38394,Entire home/apt,4763,7,27
53495639,,departamento en la mejor zona de Nuñez Seguridad,433186137,Martin,Belgrano,-34.556309,-58.449196,Entire home/apt,11389,3,46
53495651,,"CalmaHouse 2 habitaciones con pileta, parque y sol",85288538,Maru,Caballito,-34.61175156,-58.43917847,Entire home/apt,16388,3,0
53497603,,El Corazón de Recoleta,187559601,Josefina,Recoleta,-34.588951,-58.389584,Entire home/apt,20000,2,1
53502921,,"Amplio, cómodo, cerca de todo. Ubicación única!!!",201059642,Fernando,Retiro,-34.59754,-58.38611,Entire home/apt,24849,3,34
53509611,,Superb Sleep & Internet in the heart of Palermo,57929582,Leo,Palermo,-34.57752991,-58.42481995,Entire home/apt,7697,1,29
53510617,,Juramento apartment - Buenos Aires Belgrano,22017481,Marina,Belgrano,-34.55935,-58.4549,Entire home/apt,3934,30,0
53512040,,Hermoso departamento en Belgrano R para 3 personas,433317460,Maria Fernanda,Belgrano,-34.56887,-58.46689,Entire home/apt,10857,6,1
53512565,,Apartamento alquilado entero - Palermo,78890118,Joaquin,Palermo,-34.57512,-58.42217,Entire home/apt,16980,7,16
53513207,,"Studio ""Güemes"", in the heart of Palermo Soho",16683437,Roberto,Palermo,-34.58715,-58.41654,Entire home/apt,7044,3,41
53515413,,Brave Mario - 2-bedroom apartment in bar area,433344229,Nina Florencia,Almagro,-34.600315,-58.41605,Entire home/apt,7869,3,22
53515691,,High Class Studio In Palermo Chico,14313118,Magdalena,Palermo,-34.58009,-58.41267,Entire home/apt,8697,2,48
53516260,,Hermoso monoambiente dividido en Abasto 2,329350368,Debora,Balvanera,-34.60217,-58.4093,Entire home/apt,8490,3,5
53516293,,(L) Apartamento soñado con una locación fantástica,321785527,Anneris,Chacarita,-34.580845,-58.451469,Entire home/apt,5562,5,17
53519081,,Departamento espectacular con terraza y parrilla,6293090,Maria,Recoleta,-34.58717,-58.40549,Entire home/apt,10401,2,1
53525724,,Deprtamento luminoso en el corazón de  Recoleta,82297407,Dominique,Retiro,-34.59006,-58.3825,Entire home/apt,21447,5,1
53526412,,Tradicional y Luminoso- 2 Dormitorios- Recoleta,433431493,Juan Maria,Retiro,-34.59197,-58.38523,Entire home/apt,16566,5,14
53526507,,Shiny Studio in Recoleta,14313118,Magdalena,Recoleta,-34.58738,-58.39978,Entire home/apt,7162,2,71
53527453,,Small and Bright 1 bedroom apartment Palermo,14313118,Magdalena,Recoleta,-34.5934,-58.41301,Entire home/apt,8440,2,65
53527968,,Beautiful Palermo Studio with rooftop pool.,14313118,Magdalena,Palermo,-34.59426,-58.42813,Entire home/apt,7691,2,52
53528302,,Perfect Studio Downtown Amenities Pool Gym !,10966956,Vero Y Clara,Retiro,-34.59663,-58.37942,Entire home/apt,11918,1,11
53529196,,Monoambiente en Las Cañitas. Excelente ubicación.,193751896,Agustin,Palermo,-34.57279,-58.43463,Entire home/apt,5000,7,4
53530377,,Studio a estrenar con vista panorámica - Palermo,210147055,Giorgina Y Ángel,Palermo,-34.58643,-58.41923,Entire home/apt,5591,3,46
53532066,,Palermo great terrace and Jacuzzi art house,1011896,Natalia,Palermo,-34.5815,-58.43582,Entire home/apt,89095,1,17
53533567,,"Habitacion pprivada, Balvanera cerca de congreso",433500047,Lidia,Balvanera,-34.618484,-58.400398,Private room,2278,2,19
53538010,,Cómodo departamento.,23146943,Sergio,Monserrat,-34.61556769,-58.38435913,Entire home/apt,1000000,2,0
53539804,,Hermoso semipiso en Villa Crespo,227184176,Nelson,Villa Crespo,-34.59965,-58.43765,Entire home/apt,9000,5,1
53540425,,Cozy Studio Apartment in Palermo Buenos Aires,94596433,Maria Victoria,Palermo,-34.58322,-58.40025,Entire home/apt,7848,2,25
53541319,,Recoleta 3 habitaciones y gran balón. EXCELENTE!,42388196,Maria,Recoleta,-34.594,-58.38824,Entire home/apt,41415,7,0
53542668,,Cozy apartment in Palermo Hollywood,57668782,Soledad,Palermo,-34.58662,-58.44113,Entire home/apt,8283,2,47
53542962,,Moderno departamento funcional en barrio típico,433574601,Claudio,Villa Ortuzar,-34.58329,-58.47227,Entire home/apt,5976,3,27
53543597,,Precioso y Luminoso Apartamento en Palermo,433434333,Maria Sol,Palermo,-34.56622,-58.4401,Entire home/apt,20386,2,33
53544186,,Hermoso departamento ubicado en una zona turística,275024514,Dario,San Nicolas,-34.602783,-58.385273,Entire home/apt,13000,4,10
53545094,,Comfy apartment in Villa Crespo!,26056743,Angie,Villa Crespo,-34.59774,-58.43229,Entire home/apt,5177,6,11
53552530,,Bright & comfortable apartment in great location,102502867,Francisco,Palermo,-34.58208,-58.44073,Entire home/apt,9738,3,52
53553097,,Studio en el Centro de Buenos Aires,55553719,For Rent Argentina,San Nicolas,-34.60712,-58.39106,Entire home/apt,11803,3,2
53555812,,Alquiler de quinch y piscina por hora. Sin pernoct,149073735,Lucila,Villa Del Parque,-34.60763,-58.48836,Entire home/apt,70000,1,0
53557354,,HERMOSO DEPTO EN NUÑEZ,245220004,Alejandro,Nuñez,-34.54743,-58.46472,Entire home/apt,7248,2,37
53558308,,✨NEW CHIC & CHARMING designer apartment,92584678,Bandy Home Rental,Recoleta,-34.59234,-58.39961,Entire home/apt,11389,1,89
53559997,,Hermoso departamento en pleno Palermo,61703296,Leila,Palermo,-34.58843,-58.41665,Entire home/apt,8974,4,14
53565160,,excelente departamento nuevo todos los servicios,4857924,Marcelo Nestor,Parque Patricios,-34.63053,-58.407,Entire home/apt,12010,4,5
53566133,,Pet Friendly Loft @ San Telmo Fast Wi-Fi!,417090,Mateo,San Telmo,-34.624928,-58.366901,Entire home/apt,7188,4,19
53567161,,Departamento ideal en el centro de CABA,433798399,Anahi,Balvanera,-34.60498,-58.39236,Entire home/apt,12000,7,0
53567607,,"Caballito, piscina, vista abierta y seguridad 24hs",298874610,Pablo,Caballito,-34.61073,-58.43603,Entire home/apt,7455,7,1
53568338,,Hermoso departamento full equipado en Almagro.,370327356,Brenda,Almagro,-34.605,-58.42412,Entire home/apt,5728,4,35
53569009,,🛎 Palermo SoHo Studio - WiFi / SmartTv / ACC :: Welcome2BA Team,2597734,Welcome2BA,Palermo,-34.58171,-58.42501,Entire home/apt,10075,3,22
53569023,,🛎 Colon Theatre Apt - 2 Bdr / 5 Guest / WiFi / Smart TV / Washer :: Welcome2BA Team,2597734,Welcome2BA,San Nicolas,-34.60141,-58.38925,Entire home/apt,17719,3,38
53570377,,"Large & bright 2BD, great location, fully equipped",33310650,Federico,Palermo,-34.58024,-58.42583,Entire home/apt,12760,5,33
53570378,,Departamento en Villa Crespo con Terraza (CABA),433828284,Jorgelina,Villa Crespo,-34.59987,-58.43989,Entire home/apt,4763,5,1
53571444,,Hermoso monoambiente dividido en Abasto3,329350368,Debora,Balvanera,-34.60198,-58.40858,Entire home/apt,8490,4,1
53572484,,Beautiful apartment with patio and grill,156122079,Nicolás,Chacarita,-34.58131,-58.46049,Entire home/apt,5384,7,5
53573660,,Nice 2 Bedroom in the heart of Recoleta 2BDR,106604093,Lucia,Recoleta,-34.59256,-58.39886,Entire home/apt,22883,1,38
53574451,,Nicaragua 4700 - 1 Bd with terrace Plaza Armenia,1021694,Fliphaus,Palermo,-34.58604,-58.42677,Entire home/apt,17572,1,67
53575252,,Beautiful design studio in Palermo Hollywood,15829285,Juan,Palermo,-34.58116,-58.43294,Entire home/apt,10147,2,7
53575850,,Cómodo y luminoso  departamento en Belgrano,135022608,Majo,Belgrano,-34.55355,-58.45117,Entire home/apt,9591,3,26
53581005,,Amazing apartment with pool in Palermo Hollywood,5920891,Grace,Palermo,-34.58598,-58.43906,Entire home/apt,20208,1,4
53585622,,Comfort and excellent location in Palermo,167690188,Lucía,Palermo,-34.58324,-58.41221,Entire home/apt,14495,3,12
53585923,,Recoleta 3 personas fb,3166647,Federico,Recoleta,-34.59311,-58.39474,Entire home/apt,18514,5,5
53586311,,Quiet apartment @ Barrancas Belgrano,9944323,Pablo,Belgrano,-34.55795,-58.44579,Entire home/apt,10354,4,24
53587931,,Departamento Alassio Parana de categoria,128531736,Enzo,Recoleta,-34.5988,-58.38889,Entire home/apt,18637,30,0
53588264,,Imperdible Dúplex en el corazón de Belgrano.,346169874,Lucas,Colegiales,-34.573196,-58.443554,Entire home/apt,10354,3,11
53588566,,KS Montevideo. calidad y ubicación,159784733,Dani,Recoleta,-34.59427,-58.39096,Entire home/apt,30000,2,1
53588930,,Departamento Premium en Palermo!,23815912,Sabrina,Palermo,-34.58151,-58.4143,Entire home/apt,30618,3,11
53589461,,The best Studio in the heart of Palermo Hollywood!,15829285,Juan,Palermo,-34.57998,-58.43356,Entire home/apt,9361,2,7
53589763,,Perfecto Studio en mejor zona de Palermo Hollywood,15829285,Juan,Palermo,-34.58022,-58.43345,Entire home/apt,11649,2,14
53589822,,Departamento luminoso a 300 metros del Congreso!!,203868339,Natalia Carolina,Balvanera,-34.60932,-58.39413,Entire home/apt,5177,2,53
53589919,,Ideal studio en pleno centro de Palermo Hollywood,15829285,Juan,Palermo,-34.58162,-58.43139,Entire home/apt,9361,2,16
53590471,,Petit Aguilar,110711208,Victoria,Colegiales,-34.57014,-58.44651,Entire home/apt,9318,2,28
53590508,,Alegre y luminoso dpto en el corazón de Palermo,210147055,Giorgina Y Ángel,Palermo,-34.58646,-58.42005,Entire home/apt,8076,3,36
53590744,,Palermo Hollywood modern studio with pool,167223238,Josefina,Palermo,-34.57831,-58.42943,Entire home/apt,9554,2,39
53592469,,Cozy apartment near Congreso,108004314,Sofia,Balvanera,-34.61392,-58.39546,Entire home/apt,4970,3,14
53592975,,♫ ♫ Harmony - One-bedroom apartment,432072415,Andres,Recoleta,-34.59293,-58.40373,Entire home/apt,10401,4,3
53594195,,Hermoso monoambiente en Abasto 3,329350368,Debora,Balvanera,-34.60338,-58.40965,Entire home/apt,7662,4,6
53594226,,Exclusivo departamento - Palermo Edificio Boutique,399571000,Brian,Palermo,-34.57726,-58.43353,Entire home/apt,15087,1,5
53596167,,Hermoso departamento en  residencial Caballito,329819840,Fernanda,Caballito,-34.61006,-58.44222,Entire home/apt,10354,1,18
53602408,,Caballito Encantador 2 ambientes a estrenar,329819840,Fernanda,Caballito,-34.60792,-58.44243,Entire home/apt,10354,4,1
53602775,,Paris vit à Buenos Aires,2278647,Dolores,Recoleta,-34.58871,-58.38588,Entire home/apt,6212,4,17
53604030,,2 ambientes en suite en edificio con pileta y SUM,48195056,Gaston,Belgrano,-34.56543,-58.45619,Entire home/apt,22985,4,0
53605370,,Excelente Studio para 2 personas en Almagro,134231947,Julio,Almagro,-34.60548,-58.41625,Entire home/apt,4556,3,16
53605604,,Lovely 1-bedroom rental unit with pool & gym,59382356,Maria Fernanda,Palermo,-34.58452,-58.42736,Entire home/apt,20803,3,13
53606582,,Habitación Superior - Hotel Palermitano by DOT,410263076,Roger,Palermo,-34.58797,-58.43214,Private room,56177,1,0
53607819,,Very nice Apartment with Patio in Recoleta 1BDR,106604093,Lucia,Recoleta,-34.59094,-58.39784,Entire home/apt,11441,1,25
53609241,,Equilibrio en la metrópoli porteña.,434130632,Ciro,San Cristobal,-34.62665,-58.40322,Entire home/apt,3000,30,7
53609736,,La mejor ubicacion de Palermo. Con patio.,30547358,Florencia,Palermo,-34.57716,-58.41499,Entire home/apt,19672,3,4
53609976,,(G) Luminoso apartamento con  ubicación envidiable,321785527,Anneris,Villa Ortuzar,-34.583714,-58.466637,Entire home/apt,5591,5,12
53620073,,Best location in Palermo Soho,158243,Sebastian,Palermo,-34.58586,-58.41848,Entire home/apt,11441,2,30
53620242,,"Departamento a estrenar, ubicación excelente",187340742,Adrian,Villa Ortuzar,-34.58115,-58.4725,Entire home/apt,8283,5,8
53621359,,suite,434227495,Walter,Retiro,-34.59596,-58.37844,Entire home/apt,7000,1,0
53623259,,PH Pasaje Voltaire,192530345,Candelaria,Palermo,-34.57918,-58.43706,Entire home/apt,15531,7,0
53625295,,Estudio de Diseño en el Bajo Belgrano c/ammenities,13834947,Joaquin,Belgrano,-34.55496,-58.43634,Entire home/apt,9681,3,34
53625305,,Habitación estudio privada en mi departamento,5449990,Federico,Retiro,-34.59772,-58.37111,Private room,1100,30,1
53625834,,🛎  Stylish Apartment in Recoleta 3 Bdr - 300 MB WiFi / SmartTv / Washer / Nespresso :: Welcome2BA Team,216430388,Welcome2BA,Recoleta,-34.58984,-58.40046,Entire home/apt,25200,3,47
53627350,,Apartamento cómodo para 3 en Recoleta,434270748,Graciela,Recoleta,-34.59518,-58.39781,Entire home/apt,8113,2,18
53627460,,Beautiful and fully equipped apartment in Recoleta,89336983,Guido,Recoleta,-34.592197,-58.392375,Entire home/apt,9407,3,10
53628201,,Stunning 2 Bedroom Apt in Palermo w/Pool,151725685,Fabricio,Chacarita,-34.588,-58.4396,Entire home/apt,12277,6,11
53628753,,2 ambientes luminoso a 1 cuadra de Florida para 3,49480723,Delia Concepcion,Retiro,-34.59745,-58.37511,Entire home/apt,11389,2,6
53638640,,StudioZen Recoleta,80985348,Maximiliano,Recoleta,-34.59496,-58.4038,Entire home/apt,10354,3,18
53642012,,Remodeled Apt in GREAT city center location,8924275,Maria,Retiro,-34.59602,-58.37312,Entire home/apt,20293,3,0
53646321,,"Belgrano, dos ambientes con vista panoramica",298874610,Pablo,Belgrano,-34.56209,-58.46052,Entire home/apt,10354,7,4
53658916,,Habitación privada en zona tranquila en CABA,205635674,Sebastian,Agronomia,-34.58752,-58.49055,Private room,6000,1,0
53659173,,Cómodo departamento a metros del Hospital Italiano,434534287,Santiago,Almagro,-34.60713,-58.42898,Entire home/apt,20293,2,0
53659324,,Apartamento en recoleta - Hermosa Vista!,102259974,Bianca,Retiro,-34.58787,-58.38298,Entire home/apt,5384,3,14
53660667,,* Palermo * Lovely duplex by Cerviño Blvd.,74885919,Be Local,Palermo,-34.57994,-58.41458,Entire home/apt,8697,1,44
53660960,,Comodo y confortable departamento en San Telmo,434548728,Esteban A.,Constitucion,-34.62076,-58.37812,Entire home/apt,3727,3,6
53670846,,Departamento en zona exclusiva de Buenos Aires,96018074,Sebastian,Palermo,-34.57783,-58.40874,Entire home/apt,7726,2,83
53671197,,Hermoso departamento 3 habitaciones en Belgrano,315854225,Ana,Belgrano,-34.56361,-58.4684,Entire home/apt,103538,20,6
53671804,,Confortable departamento a metros del Obelisco!,35067450,Ignacio,San Nicolas,-34.60702,-58.3812,Entire home/apt,9171,2,17
